Date,nasdaq100_UH,us500_Hx2,kbond20y,kodex200x2,usdkrwx2
1989-10-26,641.4614841366118,939.6094314712816,1167.4446345002402,17613.316147928646,2928.5918473628017
1989-10-27,632.3617504415764,923.5860857277772,1169.2209143407167,17395.817488216264,2930.539069199423
1989-10-28,632.3617504415764,923.5860857277772,1169.168948966746,17426.52620156566,2930.748393418651
1989-10-30,633.1347051343887,923.5789637489756,1172.5698480007304,17494.133292161183,2931.8271328843043
1989-10-31,643.2700461704609,952.6789969449644,1174.3529607220269,17411.697000689186,2931.166957788824
1989-11-01,645.4697210713603,957.3172555158012,1176.1385435497118,17303.751327324455,2933.115375779093
1989-11-02,634.5006362597762,941.9894623363524,1177.5387469041827,17072.668842030384,2935.064572855201
1989-11-03,633.4524381917928,937.1390691750616,1178.940440244358,17142.820031268402,2936.144384740005
1989-11-04,633.4524381917928,937.1390691750616,1178.888042891458,17206.928383915518,2936.354109338916
1989-11-06,622.1691490690166,909.26306613244,1181.1507431579469,16921.364966968482,2935.693431218631
1989-11-07,629.4828162788451,921.2301682729562,1182.556026140402,16778.501577860214,2937.6438253149763
1989-11-08,637.2550974809599,939.5480308183056,1183.962803405164,16591.138876430647,2936.9829860549253
1989-11-09,637.9702140121473,930.7046793685,1185.371076319219,17895.393725570873,2936.322166437713
1989-11-10,643.5012896793339,944.6341191354162,1186.7808462505452,18698.56295730742,2937.402440991894
1989-11-11,643.5012896793339,944.6341191354162,1186.7281004351555,18885.547156606808,2937.6122554519643
1989-11-13,644.2474235975874,947.0774303804784,1189.0053851412006,18605.80569338833,2938.692875548093
1989-11-14,640.4314844409273,938.3112075471732,1190.4187630646854,17972.74215217185,2940.644745949427
1989-11-15,643.1569160997243,952.4063799097056,1191.833642317594,17892.06014383475,2939.983489855761
1989-11-16,641.1961514428742,952.5657476297694,1193.2500242715766,17927.87623840298,2939.3222533853527
1989-11-17,643.9813199558623,958.263079795566,1194.6679102992891,17575.375597595692,2940.4033733961564
1989-11-18,643.9813199558623,958.263079795566,1194.6148139477202,17622.59939523508,2940.613402208542
1989-11-20,646.3477388652149,945.5193286714864,1196.9067682433397,17198.656389889293,2941.694867982449
1989-11-21,644.5482779533216,946.792896819744,1198.328280690565,16973.667586906402,2942.776602338665
1989-11-22,646.9552959618003,959.665605150238,1199.7513015392506,17164.06432190225,2942.114996015548
1989-11-23,646.9552959618003,959.665605150238,1199.697979259182,17221.1586910289,2942.325147086692
1989-11-24,651.22680028103,971.1647790120234,1201.546547174186,17869.624560565142,2949.5097135172764
1989-11-25,651.22680028103,971.1647790120234,1201.493145105423,17807.727346266623,2949.720392782527
1989-11-27,647.3007304614272,980.359925150372,1203.7978303663956,17443.85074930028,2945.5663040350623
1989-11-28,647.0312500996938,981.201524979555,1205.2262624706384,17335.626623087363,2944.904328963012
1989-11-29,647.0581346316062,968.8196859480646,1206.6562087434418,17495.774100188668,2947.7315966261585
1989-11-30,649.616197160354,982.2319986451024,1208.0876705646083,17819.52849204094,2946.1966379450137
1989-12-01,652.1342434573653,1008.5108393674376,1209.520649314945,17521.402714241558,2946.407080562009
1989-12-02,652.1342434573653,1008.5108393674376,1209.4668928416422,17425.82330215972,2946.6175382106203
1989-12-04,656.4922780228403,1012.9297981049206,1211.7449635466226,17224.20492650864,2949.4460629027703
1989-12-05,658.4784514338812,1002.311516351466,1213.1677328471426,16952.39917638834,2952.2761390983715
1989-12-06,649.6414704211752,996.337499972674,1214.591994838133,16918.995576480695,2955.107767087597
1989-12-07,651.3130279855827,990.781975038221,1216.0177508657328,16599.068388514654,2954.4448125648714
1989-12-08,649.0726595757544,996.9861238341032,1217.445002277051,16202.149595939392,2953.781877523837
1989-12-09,649.0726595757544,996.9861238341032,1217.3908936102837,15658.620109773878,2953.99286194366
1989-12-11,638.6507685181316,996.1754382106266,1219.683398410146,15465.317779310106,2958.573673359751
1989-12-12,631.4247131144477,1014.2278683162656,1221.1142371946594,16735.492682442324,2957.910329341656
1989-12-13,631.5423522538517,1020.0418082353418,1222.5465755895427,18114.69931246044,2956.3724008866475
1989-12-14,626.9429304819117,1009.4472209117016,1223.9804149454287,18603.637034224663,2955.7091626535585
1989-12-15,621.3504421603814,1004.8343927603806,1225.4157566139213,18199.448510038943,2963.7893521715646
1989-12-16,621.3504421603814,1004.8343927603806,1225.361293691405,18350.435574904608,2964.001051411005
1989-12-18,612.617498709486,967.746021243264,1227.668315199317,18074.752121357567,2972.093418493444
1989-12-19,613.500291483796,960.7539235004458,1229.1072622096624,18544.073621131884,2971.428857828851
1989-12-20,620.0953714511784,962.8212791129248,1230.5477157741134,18808.500356390858,2977.7786070272327
1989-12-21,629.6390111755976,973.6528130118206,1231.989677247807,18775.76858885758,2985.8910866231854
1989-12-22,633.6078432926046,988.4978424103372,1233.4331479868472,18917.404946181647,2985.2253857276164
1989-12-23,633.6078432926046,988.4978424103372,1233.378328735826,18786.777841200284,2985.438616112311
1989-12-26,634.3248994822077,984.9598590442504,1236.153174922854,17852.52948913441,2992.683661795141
1990-01-03,662.3525900481998,1053.1995403284434,1246.581186038504,17820.20880740343,3022.819861173517
1990-01-04,658.9694359288434,1034.9860971621515,1249.3260350483731,18612.90368165802,3029.22736108512
1990-01-05,653.8726216848913,1014.7211357544628,1252.0768693659531,18062.53971574684,3025.016334057231
1990-01-06,653.8726216848913,1014.7211357544628,1252.0212215050915,17972.858110264217,3025.2324066525207
1990-01-08,654.9489248303568,1023.8145383008446,1258.2653450234532,18233.75850742789,3024.563535662509
1990-01-09,648.4135577746407,999.610700712401,1261.0356338530587,18262.636647153107,3028.3191470509983
1990-01-10,635.5045651293133,986.3340777638884,1263.8119665590227,17915.253010917168,3034.733769605173
1990-01-11,627.0115778857646,993.1969614111304,1266.5943569549777,17591.662756969166,3039.382745693399
1990-01-12,613.5374054969931,944.1155282149382,1269.3828188899076,17584.59288886849,3043.148452453584
1990-01-13,613.5374054969931,944.1155282149382,1269.3264018757347,17208.35169953234,3043.3658202001875
1990-01-15,610.0700348647786,927.7764185755726,1269.3002097859578,16807.52069464228,3043.583203473059
1990-01-16,622.7962374256413,948.3616736272162,1277.374448330868,16821.566624498446,3044.6884620176106
1990-01-17,619.758674083041,929.6504927684596,1280.186381560161,16477.262363637066,3052.8984134875627
1990-01-18,619.5654619372527,933.9412568898788,1283.0044546776164,16491.552822603724,3052.22719760942
1990-01-19,630.0345875021471,939.1804535707832,1285.8286817470987,16241.549590885055,3058.669712128649
1990-01-20,630.0345875021471,939.1804535707832,1285.7715338056878,16419.242416308374,3058.8881885366577
1990-01-22,613.4286340775335,890.5450636786123,1292.2092980624734,17395.236801898634,3065.338408524441
1990-01-23,612.1632273457548,897.1158548248974,1295.053595848602,17070.457513276102,3070.013442687481
1990-01-24,609.5515786084096,889.7510646948997,1297.904108210222,17570.34125008463,3065.7730933324888
1990-01-25,606.6035043463918,867.1683022866505,1300.7608494059364,17653.896962999414,3065.100734460724
1990-01-29,595.5507232306867,862.374005684612,1309.1647527414564,17329.853466522345,3064.428393480027
1990-01-30,583.0901671146189,850.5417135874856,1312.046062171607,16987.189865194214,3069.994546123065
1990-01-31,596.3369572089423,882.6119195942861,1314.9336719123075,17280.440379539148,3076.45819054204
1990-02-01,600.0351774853618,880.996901993361,1317.8275964471695,16881.235629615803,3081.1430437828512
1990-02-02,608.1587771688228,892.3522186162245,1320.4151250283037,16587.716703881542,3086.725520863992
1990-02-03,608.1587771688228,892.3522186162245,1320.356439911635,16464.901361483047,3086.946001258339
1990-02-05,611.3663210835755,897.307619151437,1326.0513046875792,16561.0439566876,3093.4289584964336
1990-02-06,607.0889326910683,885.4037485980032,1328.6543036496034,16915.465144954574,3092.754310018556
1990-02-07,612.0330123445661,907.313915534628,1331.2622438710036,16667.849418420814,3091.18413703316
1990-02-08,613.7793099888656,902.9573625542758,1333.8751348560104,16747.707511669658,3095.8816689008627
1990-02-09,618.1962095762541,906.476189161042,1336.4929861287656,16617.106349315887,3103.2712702670588
1990-02-10,618.1962095762541,906.476189161042,1336.433586440494,16408.010528939518,3103.492932500649
1990-02-12,613.3190289533353,887.177980844513,1342.2061313421882,16163.237298249884,3102.8173879790816
1990-02-13,614.1788758947338,892.1711459684248,1344.8396611494798,16144.571642189392,3102.141860820417
1990-02-14,617.441468578695,897.4476039989987,1347.4781910807624,16369.603663503987,3109.5401731183315
1990-02-15,622.9009140586271,912.9567941692112,1350.1217307651148,16423.600229408003,3108.864091284042
1990-02-16,618.6741110019889,901.063688506086,1352.7702898518387,16363.067957311994,3113.576784365939
1990-02-17,618.6741110019889,901.063688506086,1352.7101667278462,16153.366612259384,3113.7991827076794
1990-02-19,618.6741110019889,901.063688506086,1352.682254044335,15867.676269047355,3114.021596935016
1990-02-20,609.1687165145647,875.3835160102633,1360.08606712705,15770.89171355216,3116.940927970216
1990-02-21,608.2329662371121,873.6164686387444,1362.753340454022,15637.587463738568,3117.163566607928
1990-02-22,606.9194920454098,863.0529079600003,1365.425679109071,15651.874728139468,3120.9841591851705
1990-02-23,600.4926672449883,854.7800852147027,1368.1030928605264,15555.397036742066,3128.4076268625963
1990-02-24,600.4926672449883,854.7800852147027,1368.0422882786215,15350.259073905285,3128.6310845502294
1990-02-26,609.6156769783478,878.5609083079993,1373.9686441222736,14935.575661720712,3136.064423869989
1990-02-27,613.8653335639389,887.0020119276638,1376.662148925575,15867.028075158076,3144.409441222329
1990-02-28,620.842965987697,895.6978068270221,1379.360769794883,15931.229457633232,3150.959003416402
1990-03-02,631.667369346661,915.31529664706,1380.6337489404343,16763.490354126283,3151.1840719166457
1990-03-03,631.667369346661,915.31529664706,1380.572387440482,16662.953430286805,3151.4091564932114
1990-03-05,627.512057046896,905.4330553442244,1377.3018766244163,16050.594052325649,3144.39691733041
1990-03-06,630.5684241721741,928.10683894889,1376.9274313700869,15766.372262629651,3158.176899711155
1990-03-07,628.9728693697165,922.66129958873,1376.554454645054,15393.514653786098,3166.5537863556897
1990-03-08,639.0042947540028,940.7810657887404,1376.1829449498396,15404.043493066269,3178.5700874064423
1990-03-09,642.2329437001774,927.7783208873468,1375.812900790313,15582.466895175132,3189.701313675535
1990-03-12,641.621386154982,931.7791495024276,1372.6040075714209,15510.008329000237,3192.660058142623
1990-03-13,635.8384715289218,917.0243331827336,1372.240369061804,15177.791532968571,3195.620377483165
1990-03-14,638.0322240589677,921.7113197884972,1371.8781864615914,15055.510823231169,3194.937424111929
1990-03-15,641.3031769284373,928.2158570976948,1371.5174583107482,14961.391853699106,3191.5210453933737
1990-03-16,653.8271522210642,949.2396736193344,1371.1581831545104,15199.892651199742,3182.642088524623
1990-03-17,653.8271522210642,949.2396736193344,1371.0972427908146,14941.467080063174,3182.8694201023745
1990-03-19,658.7085315754135,958.1707744575098,1367.884250103121,15095.811545363413,3174.9110771677265
1990-03-20,650.5364450356442,947.1725549723832,1367.5313413152694,15474.906782918162,3181.496762836583
1990-03-21,647.6826879516226,936.9593951534562,1367.1798760001984,15471.621014445782,3185.3615678579927
1990-03-22,638.1149919084736,914.5574919729596,1366.829852736824,15327.07397771681,3189.228986919929
1990-03-23,644.3372901211823,922.832486248406,1366.481270109252,15175.240285931335,3193.09902052438
1990-03-24,644.3372901211823,922.832486248406,1366.420537608358,15016.23755029596,3193.3270990258447
1990-03-26,651.3860576497027,925.0142545541944,1363.235902184132,14914.495665771245,3205.4008928591047
1990-03-27,655.9923357406159,946.1573179334372,1362.8936224890613,14677.166568696744,3220.2372024683987
1990-03-28,646.4944030610227,948.8640822994456,1362.5527741092865,14361.622648924946,3223.2125196692905
1990-03-29,642.2011429981983,942.0859346002512,1362.2133556620847,14555.573958707486,3214.2871958906435
1990-03-30,642.8547467166795,937.322837333752,1361.87536576985,15310.028793248232,3220.0026997021714
1990-03-31,642.8547467166795,937.322837333752,1361.8148379758138,15125.068328485517,3220.2326998950066
1990-04-02,642.5159065743295,930.4215093594672,1357.1387347694729,15032.371589791022,3231.445462686312
1990-04-03,656.603333981633,957.499483083687,1355.294566458884,14972.12090747684,3247.262767058818
1990-04-04,654.2378360060262,943.2244306041893,1353.4568914652532,14697.602981928198,3264.038934554165
1990-04-06,645.6605199336078,937.5153408186115,1349.8919517943789,14795.938214796632,3269.801225761891
1990-04-07,645.6605199336078,937.5153408186115,1349.831956596521,14352.990341367677,3270.034782992303
1990-04-09,644.9302128024299,944.564556618262,1342.2404306528863,14265.489498902736,3273.958099960936
1990-04-10,648.5793045157916,948.3746780382268,1340.4440863554898,14054.52529851681,3276.961019320936
1990-04-11,652.6255004301605,947.4789968689928,1338.6540687549686,14154.399040404402,3278.118565778142
1990-04-12,656.5088685247886,960.82688877236,1336.8703559260557,13917.139928182336,3270.963326141682
1990-04-13,656.6940614355149,960.82688877236,1335.0929260448206,13788.493197284788,3273.042361767777
1990-04-14,656.6940614355149,960.82688877236,1335.0335885814409,13444.132893462402,3273.276150507904
1990-04-16,659.4619129109367,962.9943118658936,1327.585067115035,12897.688952392842,3274.4330456681805
1990-04-17,658.5410501031928,962.5941544308732,1325.8354693288777,13546.441046763972,3278.360076893209
1990-04-18,648.5186651899543,940.410935596892,1324.0920365961542,13034.59027127099,3280.441989630701
1990-04-19,641.5063046474945,925.8295018471604,1322.354747725714,12592.99537618088,3279.752108580802
1990-04-20,633.4989967167687,909.5008746644962,1320.6235816240849,12564.204026628571,3267.972632601083
1990-04-21,633.4989967167687,909.5008746644962,1320.564887242679,12975.83670050033,3268.2060592176977
1990-04-23,623.8907462680785,887.3478789884026,1313.2557915109633,12788.90703058852,3262.904079400992
1990-04-24,621.2510953910661,883.5890469126085,1311.551776135021,12592.434866907715,3263.1371439780914
1990-04-25,624.1795906387929,892.4627587510366,1309.8537693933738,12152.680472336568,3267.9798270446977
1990-04-26,625.3312090471733,897.1870900585437,1308.1617508029426,11219.892503983165,3273.7490754519567
1990-04-27,619.2533854697118,876.5912545580347,1306.4756999748106,11922.426779021507,3277.676848748305
1990-04-28,619.2533854697118,876.5912545580347,1306.417634388144,11014.693649187386,3277.910968523215
1990-04-30,626.1280633303338,885.5348323640845,1299.24449352,10045.543002649894,3281.84164967112
1990-05-01,629.3222949986152,893.2383125492545,1297.5849328983124,10914.163258302446,3276.5277294006687
1990-05-03,638.0528713768089,911.0070366531686,1298.7033342726572,11898.30279269452,3271.2177269443555
1990-05-04,645.7212671414139,926.257118165258,1299.791764087568,12896.41903628122,3268.681514289118
1990-05-07,653.0558834063694,937.9099636819687,1300.943029367732,13202.803923521396,3271.683887359104
1990-05-08,654.8643893999305,945.9993778231458,1302.033336247908,13368.302773120982,3285.7689079703355
1990-05-09,656.2096732270968,950.6376238093934,1303.1245569029893,13260.926531215891,3291.5562359277114
1990-05-10,660.0415342869427,955.8971418974116,1304.2166920988004,12538.211734246755,3288.086204286319
1990-05-11,672.5570859440821,1001.3171047568912,1305.3097426018082,12229.260708062691,3289.2468978567326
1990-05-12,672.5570859440821,1001.3171047568912,1305.2517288354704,11805.458377953908,3289.481844063722
1990-05-14,681.695973501792,1016.8951353489522,1306.3767382975752,11344.008922503504,3290.642899914088
1990-05-15,683.9993212088692,1014.1320069931032,1307.4715991129324,11045.047865636408,3294.5831032175383
1990-05-16,686.3200405223264,1012.4605916042626,1308.5673775198018,12023.208612685909,3298.525937239212
1990-05-17,691.3272441549843,1015.080752352172,1309.6640742872053,12548.761660947484,3302.471402483558
1990-05-18,697.3251668972697,1015.9859952090172,1310.7616901848112,12311.930738077452,3305.491447915823
1990-05-19,697.3251668972697,1015.9859952090172,1310.703434109692,12279.526113481112,3305.7275544478166
1990-05-21,709.4276315115527,1035.1690802039986,1311.833142450858,12444.551563231184,3313.392279090512
1990-05-22,713.04887313107,1037.5859240322563,1312.9325762220296,12949.638022411997,3329.43357082745
1990-05-23,723.1977862433067,1042.4950893789764,1314.0329314172584,13014.269635001569,3332.467272944944
1990-05-24,725.6768693741957,1037.318019880894,1315.1342088087815,12943.615889711067,3328.0432088496405
1990-05-25,711.1731758786383,1015.0782047232458,1316.2364091694817,13105.74393075846,3331.076426607128
1990-05-26,711.1731758786383,1015.0782047232458,1316.1779097735184,12873.41205851681,3331.3143606376
1990-05-28,711.1731758786383,1015.0782047232458,1316.1507509198746,12693.107693610398,3331.552311663359
1990-05-29,722.5237864236473,1049.76370303138,1317.2538032339908,12876.482616635483,3333.6551284466964
1990-05-30,721.0118590701152,1050.9153529129055,1318.3577800048276,13073.648228788225,3305.44431510395
1990-05-31,719.8804244095269,1052.9996739041287,1319.462682007163,13339.83144383565,3301.036309642544
1990-06-01,725.5262556427948,1064.1806471614073,1320.5685100164242,13529.442822991596,3304.520921031922
1990-06-02,725.5262556427948,1064.1806471614073,1320.509818082646,13569.539755924972,3304.756958240568
1990-06-04,734.6792546930528,1088.9580449164391,1324.4421186719403,13892.330815954694,3326.355971847948
1990-06-05,727.8508374197951,1084.379490756191,1326.484943431831,13672.298728389604,3327.525451591957
1990-06-07,727.2062000983368,1063.6396064201435,1330.6683328966335,13541.738508227629,3334.7537316695743
1990-06-08,719.424982393021,1037.5589721689798,1332.7199390481687,13553.89287912986,3338.2578641634595
1990-06-09,719.424982393021,1037.5589721689798,1332.660707050878,13372.971430690564,3338.496311153757
1990-06-11,727.295414876457,1054.3810982249106,1336.6307985676629,12946.290140790676,3348.5387777678184
1990-06-12,737.0976553773627,1081.2504082411774,1338.6904982298147,12900.23362943396,3349.71310922506
1990-06-13,742.8609680504794,1073.2064379368956,1340.753096825685,12754.671040797828,3348.081679517039
1990-06-14,737.8770549616147,1061.3696493295415,1342.818598082877,12480.852007217993,3345.982945602807
1990-06-15,739.0666021941986,1061.3565999004911,1344.8870057335064,12434.03230312743,3349.494070763403
1990-06-16,739.0666021941986,1061.3565999004911,1344.827232977696,12539.91115514339,3349.733320339886
1990-06-18,726.9646014900386,1026.0146637951689,1348.8352072160644,11967.747376381883,3353.714521874397
1990-06-19,726.9104816365074,1035.0877906841858,1350.9117762008198,11752.628567847329,3351.613891122633
1990-06-20,728.2123389492308,1038.6562614337652,1352.9912653832023,11477.07111323559,3348.577946974852
1990-06-21,731.0654443499063,1046.5113060366525,1355.0736785161837,11548.717166607295,3351.6233979875647
1990-06-22,724.2887253900328,1017.176547889041,1357.159019357275,11678.70159291319,3357.4780849329645
1990-06-23,724.2887253900328,1017.176547889041,1357.0987011786362,11670.332264918256,3357.717904796173
1990-06-25,715.110009805442,999.2502019806892,1361.1449167457124,11442.285853044528,3353.2737522451225
1990-06-26,715.5861449418843,997.7646516741718,1363.23848734017,11337.185896635963,3357.2581158021994
1990-06-27,721.3580038406624,1015.1553447678318,1365.3349995545475,11447.182130608096,3353.750718707927
1990-06-28,728.5191655980425,1029.321962536715,1367.4344571673853,11218.624615236236,3350.2448956643047
1990-06-29,731.8280423410213,1031.497409788883,1369.5368639617986,10830.987820391583,3351.4200868229955
1990-06-30,731.8280423410213,1031.497409788883,1369.4759956567343,10433.034978212983,3351.659473972054
1990-07-02,731.500884404577,1040.186532301742,1373.0581833083224,10622.271907613636,3350.026573507412
1990-07-03,730.4736177634562,1043.703781334409,1374.6645259908523,11570.826863561242,3347.457988040104
1990-07-04,730.7288318008274,1043.703781334409,1376.272546772876,11267.742172538448,3350.0361726013925
1990-07-05,728.52228468903,1017.6682219279788,1377.8822471596511,10893.299848379978,3354.955589668088
1990-07-06,733.0187200289671,1033.2790124872795,1379.493628657507,10683.98408496783,3363.625942827032
1990-07-07,733.0187200289671,1033.2790124872795,1379.432317829567,10601.126730401736,3363.8662018229484
1990-07-09,736.8670544025342,1039.551484739891,1382.0276824311322,10657.294240597555,3367.389671428737
1990-07-10,733.6181539978528,1021.958882824169,1383.6431031266611,10760.189085187243,3364.345169968285
1990-07-11,739.3454652200049,1049.0666162070968,1385.2602096629575,10527.630878437209,3357.5490640590515
1990-07-12,746.8568340998382,1073.4487503924424,1386.879003550263,10257.942038953955,3352.165246202233
1990-07-13,750.9963129222239,1084.3622366239545,1388.4994862998913,9873.68134694432,3353.3412417899817
1990-07-14,750.9963129222239,1084.3622366239545,1388.437775211611,9884.965895508194,3353.580766164396
1990-07-16,754.9929328635455,1093.972295374998,1391.0495329659605,9708.22803485777,3350.073028350351
1990-07-18,730.5809681505846,1065.8528680132242,1394.3944210516306,10135.206087433373,3350.312319280947
1990-07-19,724.7966684419491,1072.219077679757,1396.0224617667216,10002.009337514855,3348.678767367044
1990-07-20,712.8546769808702,1050.368817826572,1397.6521992363869,10036.150065675896,3350.790428836802
1990-07-21,712.8546769808702,1050.368817826572,1397.5900813608653,9805.949151861632,3351.0297710102905
1990-07-23,697.5314185697208,1013.6988003057788,1400.2185032012103,9654.832308890522,3353.1423912794444
1990-07-24,694.5916806716739,1016.3693568683208,1401.8523205382412,9605.912772622863,3351.507983243457
1990-07-25,701.8291767926822,1023.7280258917376,1403.4878393928957,9763.747200211796,3354.0892870776825
1990-07-26,696.589700125859,1016.8932106668724,1405.125061285507,9522.77552129935,3350.111652871651
1990-07-27,691.5980270430355,1002.7102141343812,1406.7639877374882,9419.050669591554,3348.477675209847
1990-07-28,691.5980270430355,1002.7102141343812,1406.7014648935883,9574.756111924436,3348.7168521866474
1990-07-30,686.3893456360315,1014.6146389403756,1409.3464685555532,9435.90707826444,3349.424300019761
1990-07-31,683.5047305681387,1017.9706055792044,1410.9894951971032,9563.73455083548,3337.487225848565
1990-08-01,681.9614288216727,1014.300492762074,1412.6342311776389,9896.835488972663,3330.7131078636244
1990-08-02,670.0897556825738,991.179908466276,1408.923688764638,9841.016150375304,3338.890737296426
1990-08-03,650.9305583143615,953.775862105644,1405.2319043928358,9557.161495659397,3342.402651783414
1990-08-04,650.9305583143615,953.775862105644,1405.169449641529,9360.877354315908,3342.6413948299696
1990-08-06,617.6129956443632,896.0192642190843,1391.9053362678717,9081.98715895977,3351.770780883511
1990-08-07,621.2919001303858,898.1021802827379,1388.293627877997,8929.95937307699,3352.0101930821456
1990-08-08,629.9949284397759,916.92483233911,1384.700107093796,8661.31403621255,3349.437926427717
1990-08-09,641.4410879569547,925.4807218241226,1381.1246684718344,8739.198380717737,3355.7670591328506
1990-08-10,633.2684705582434,901.351469819902,1377.567207316522,9007.84638381376,3363.509345048796
1990-08-11,633.2684705582434,901.351469819902,1377.505982107307,8924.029174351605,3363.749595716299
1990-08-13,636.9225996453889,919.1286089241922,1364.6493246207522,8651.574872124265,3363.9898635445643
1990-08-14,640.6807516057601,922.0505350989848,1361.1687408156365,8287.878727794068,3375.499009826613
1990-08-16,622.1194462712192,883.8115630363794,1354.3480554534035,8097.746178980888,3378.0918893573426
1990-08-17,605.6733848458703,859.5020815427054,1354.2878622064948,8068.080527278929,3378.3331816351533
1990-08-18,605.6733848458703,859.5020815427054,1354.2276716348406,8175.546616022295,3378.5744911481274
1990-08-20,592.8261938931183,863.0098581840504,1337.1671233232278,8000.523515457377,3363.7560068211974
1990-08-21,577.4676956171438,828.0118416582999,1333.815230550574,7720.466084803917,3358.3610563328834
1990-08-22,567.6480023531362,800.6351544256294,1330.480042741317,7636.376908545472,3360.0086636149263
1990-08-23,546.9538232298233,752.5759619004897,1327.1614648063403,7546.966647080992,3359.309917662934
1990-08-24,566.9792954631379,774.3383384861111,1323.8594023221442,7311.803858896422,3354.387114743076
1990-08-25,566.9792954631379,774.3383384861111,1323.8005641264854,7142.881703260718,3354.6267138227004
1990-08-27,594.8473870625625,823.6532086193596,1311.7211786175756,7797.794767042918,3357.680614172436
1990-08-28,596.90572903086,823.0851363288019,1308.489986850291,8511.587655164092,3349.00417573203
1990-08-29,590.2432233954531,837.629708391458,1305.2748197508988,8652.949390920256,3343.150457101468
1990-08-30,583.5729664706768,809.2551167375906,1302.0755869411178,8093.636188639823,3343.389253562689
1990-08-31,592.1252338456287,828.7520739549528,1298.8921986712512,7577.303258691229,3340.3497753347665
1990-09-01,592.1252338456287,828.7520739549528,1298.8344701290878,7630.381981824255,3340.5883717472907
1990-09-03,592.2497083534796,828.7520739549528,1289.4858033279804,8291.377171604581,3342.231478947107
1990-09-04,596.2487756544208,831.4196134409135,1287.5388034164132,8211.901264340057,3348.558063098448
1990-09-05,594.0244419412018,838.0542974286734,1285.5993529764442,8020.867986927796,3355.828584929227
1990-09-06,585.3250936815692,817.6915091915703,1283.6674225832328,7796.928408301529,3366.861750466095
1990-09-07,588.6707125569054,832.6398742520307,1281.7429829633395,7715.335168182196,3365.692036716588
1990-09-08,588.6707125569054,832.6398742520307,1281.6860166085416,7702.131531510266,3365.9324432906387
1990-09-10,590.742795108085,823.4695206906179,1273.7066810621411,7704.068363135394,3360.0623905999487
1990-09-11,585.3303694767276,820.3928331233716,1271.8153414327471,7725.331193716361,3357.4845357589707
1990-09-12,590.3328692207666,828.0037563997056,1269.931335164658,7659.230825030314,3366.174991843795
1990-09-13,582.4494183018022,807.975513215477,1268.0546339264615,7587.650098105848,3368.765949632638
1990-09-14,582.0791018554665,798.6913105240869,1266.1852095320255,7474.479826617597,3371.828381676937
1990-09-15,582.0791018554665,798.6913105240869,1266.128934633824,7154.595831127138,3372.0692265613425
1990-09-17,581.6493921965488,803.3767028057214,1258.3163844392875,6565.025530766457,3364.310482613293
1990-09-18,580.8689690938902,807.5193561523059,1256.479152343487,7101.48985802722,3361.730551190109
1990-09-19,578.4154807115658,797.3265336134123,1254.6490452660255,7182.597980466666,3356.802034635545
1990-09-20,564.2753544863327,771.4843194318256,1252.826035925488,6997.844445137991,3363.6154848337173
1990-09-21,560.9015718968918,770.6396697949089,1251.010097179898,6983.400487258513,3352.104710785144
1990-09-22,560.9015718968918,770.6396697949089,1250.9544967311356,6991.190955550484,3352.3441468359138
1990-09-24,543.6191711327722,737.2688249309988,1243.304094260376,7050.147113563213,3350.706456209972
1990-09-25,553.0456382144358,754.9858341336537,1241.519471116946,7202.963262697311,3350.007416286217
1990-09-26,548.5125896727353,739.26005788065,1239.7417721121355,7209.170949327816,3341.8018970553903
1990-09-27,532.2332295601898,719.3873919505118,1237.97097097304,7194.507371114783,3339.69761051414
1990-09-28,541.3665632042554,743.623529932161,1236.2070415606038,7296.4845029032385,3344.6208252480965
1990-09-29,541.3665632042554,743.623529932161,1236.1520990254228,7423.346662785423,3344.859726735613
1990-10-05,545.6014228583275,769.3318255381105,1238.3227522809289,7950.266769093107,3347.911815789403
1990-10-06,545.6014228583275,769.3318255381105,1238.267715714161,7754.739599085693,3348.1509523476734
1990-10-08,549.2336176825952,779.0602501926663,1243.0403247795152,7694.535273265306,3347.920980170628
1990-10-10,518.7039951654795,714.5400834975748,1247.8208279998812,7771.65396702733,3352.851381981227
1990-10-11,505.9882845969472,691.0377107343015,1250.1761058998811,7892.432629456402,3357.78575532838
1990-10-12,511.1441499356652,712.3682507004808,1252.535570497611,8242.560858028453,3364.6035025167625
1990-10-13,511.1441499356652,712.3682507004808,1252.479902250033,8014.238352481349,3364.8438313383704
1990-10-15,519.7311077236027,727.5159219221441,1257.311892414866,8511.708371675919,3371.669459165804
1990-10-16,507.0691785204231,706.7855669857637,1259.683785612572,8297.980328144886,3361.0802672030622
1990-10-17,512.559024489732,705.9812412559093,1262.0598938427115,8705.015513323568,3361.790491276071
1990-10-18,528.6976335495426,738.9215330241743,1264.4402243576844,9040.04412128457,3368.1433929827804
1990-10-19,535.792314959881,771.4506517533329,1266.82478442276,9838.429351621948,3371.208018862468
1990-10-20,535.792314959881,771.4506517533329,1266.768481099008,10245.910555547673,3371.448819435244
1990-10-22,548.3561072269804,782.6563314293145,1271.66029305771,10907.90330825848,3377.3408993722205
1990-10-23,548.2316911170468,770.668126875339,1274.0574264082131,11864.653280257337,3382.295802905828
1990-10-24,547.5289243245262,771.8005166135084,1276.4588179813104,12831.796416184254,3371.215903235878
